190 8978
129 170 8286
129 171 1397
129 173 6587
129 175 1475
129 177 632
129 180 9872
129 181 6525
129 182 2824
129 183 555
129 186 2490
129 187 8598
129 188 1076
129 189 7946
130 133 6241
130 134 555
130 135 6744
130 136 736
130 137 281
130 138 1181
130 139 5564
130 141 6774
130 145 4465
130 146 855
130 149 2166
130 151 169
130 152 196
130 154 1590
130 157 6881
130 166 7706
130 168 4529
130 169 2557
130 170 3006
130 173 8163
130 174 333
130 175 8401
130 177 8835
130 179 8855
130 183 4142
130 185 4449
130 186 6949
130 187 8102
130 188 6396
131 132 8617
131 135 2549
131 138 9359
131 139 1824
131 141 6757
131 143 5073
131 147 7950
131 148 7865
131 150 9242
131 151 6437
131 158 2304
131 160 5996
131 161 3031
131 162 4311
131 164 4045
131 167 3002
131 168 3251
131 173 2628
131 175 2891
131 177 5855
131 180 2230
131 182 1101
131 183 1517
131 186 963
131 187 4436
131 189 947
132 133 6631
132 134 101
132 136 5584
132 138 5893
132 139 266
132 141 7997
132 142 6951
132 144 5688
132 145 469
132 148 8062
132 151 3122
132 152 1314
132 155 6464
132 157 2166
132 162 979
132 163 5701
132 165 66
132 169 7053
132 171 3332
132 172 9276
132 177 603
132 178 6587
132 179 9805
132 181 9136
132 183 9107
132 185 7286
132 187 5776
133 134 5810
133 135 6157
133 141 3732
133 146 9772
133 150 1432
133 153 1421
133 154 8790
133 158 5603
133 159 7220
133 160 3914
133 164 1962
133 165 3977
133 166 8788
133 167 7321
133 168 8267
133 169 8429
133 171 5548
133 172 8781
133 174 8745
133 175 3912
133 177 5685
133 179 938
133 182 8919
133 185 4491
134 140 397
134 142 313
134 144 1035
134 146 7873
134 150 6639
134 152 5342
134 155 9166
134 156 6049
134 157 653
134 159 3259
134 160 1507
134 163 1972
134 168 8051
134 169 3300
134 170 3680
134 172 7183
134 174 8580
134 177 9771
134 178 552
134 182 5926
134 189 8654
135 136 4365
135 139 7220
135 140 1908
135 142 2767
135 144 7013
135 146 3109
135 147 1139
135 148 2579
135 153 1766
135 156 1967
135 157 628
135 159 2043
135 160 4104
135 165 8855
135 166 3208
135 169 1819
135 170 4291
135 171 9556
135 172 7986
135 173 1806
135 174 2884
135 177 8751
135 179 5743
135 180 7401
135 183 8198
135 184 3120
135 185 6203
135 188 7468
136 137 5810
136 139 739
136 141 2540
136 149 2773
136 150 8046
136 151 4700
136 152 1847
136 155 6130
136 157 511
136 158 1590
136 165 2219
136 166 9930
136 167 6214
136 169 3997
136 170 2590
136 177 5872
136 179 1358
136 182 4209
136 183 6788
136 188 9578
136 189 2359
137 140 3633
137 141 3978
137 143 6812
137 144 7842
137 145 3543
137 147 7740
137 148 7535
137 149 2364
137 150 4307
137 151 5944
137 152 4349
137 153 5637
137 154 4572
137 155 466
137 156 7666
137 157 5476
137 159 8279
137 160 2241
137 161 286
137 162 9258
137 163 1117
137 167 4826
137 170 8068
137 175 2006
137 182 6932
137 187 1694
137 188 7430
137 189 8700
138 143 5628
138 144 8415
138 146 1291
138 149 5510
138 150 2956
138 151 1160
138 152 2641
138 154 2460
138 157 8305
138 162 6184
138 164 3466
138 167 3664
138 169 3472
138 170 9718
138 171 6862
138 173 2743
138 175 3664
138 179 712
138 181 4880
138 183 172
138 184 1304
138 185 5870
138 189 8876
139 143 3295
139 146 1960
139 151 1258
139 154 7795
139 155 7215
139 156 7036
139 158 3898
139 161 3292
139 165 8668
139 167 8075
139 168 7127
139 169 9704
139 170 9922
139 171 6441
139 179 8202
139 180 2429
139 181 348
139 182 3564
139 186 7121
139 188 3185
139 189 6067
140 143 5727
140 145 7421
140 149 4439
140 151 5575
140 152 933
140 154 7871
140 156 4409
140 157 7739
140 158 828
140 159 982
140 160 2709
140 164 7015
140 166 7162
140 167 9007
140 168 9348
140 169 3935
140 170 2834
140 171 6348
140 176 3812
140 180 1521
140 181 1748
140 183 6935
140 185 144
140 187 312
140 188 183
140 189 237
141 142 5778
141 146 2535
141 148 4769
141 149 3644
141 150 3079
141 154 9866
141 155 3835
141 157 6566
141 158 5050
141 160 4227
141 161 8682
141 162 7415
141 164 8665
141 166 7378
141 167 5111
141 168 4315
141 170 2317
141 171 5388
141 173 4767
141 181 3272
141 182 8848
141 183 8419
142 145 2403
142 146 1825
142 148 4955
142 149 5089
142 150 2540
142 153 1
142 156 393
142 158 7869
142 161 8618
142 162 2285
142 163 5642
142 164 9295
142 166 5287
142 167 9385
142 168 2837
142 169 7000
142 170 9621
142 173 6454
142 174 4504
142 176 9188
142 178 3255
142 180 8817
142 181 9867
142 184 8630
142 185 9076
142 186 6795
142 189 8002
143 144 4958
143 149 8666
143 150 6056
143 154 2826
143 155 5469
143 156 636
143 157 4069
143 158 9738
143 159 8504
143 163 8744
143 170 7308
143 171 2797
143 172 1253
143 173 139
143 174 4339
143 179 6544
143 181 3674
143 182 4404
143 188 7239
144 145 9668
144 146 6453
144 148 9304
144 149 6316
144 151 7812
144 152 6943
144 154 3557
144 155 5309
144 156 863
144 160 7353
144 163 2477
144 164 3327
144 166 9640
144 167 4989
144 169 8619
144 174 3778
144 175 9878
144 176 4428
144 177 672
144 179 3404
144 181 1707
144 184 8434
144 186 710
144 187 3182
144 188 6755
145 149 2775
145 150 9264
145 154 5291
145 156 4051
145 159 4536
145 160 267
145 161 2738
145 164 196
145 165 7270
145 166 8261
145 167 2418
145 168 7143
145 171 9532
145 172 5624
145 175 724
145 176 9189
145 184 6061
145 185 9619
145 186 5691
145 188 8761
146 147 4793
146 148 3602
146 150 6909
146 151 829
146 161 9012
146 164 9003
146 166 4207
146 168 4315
146 169 2595
146 170 6020
146 172 7344
146 174 3002
146 177 9940
146 180 5562
146 181 7460
146 182 8971
146 185 5317
146 186 2834
146 188 989
146 189 4474
147 148 2741
147 157 5300
147 161 6580
147 164 2008
147 165 5345
147 166 4259
147 167 5172
147 171 4468
147 174 4348
147 176 7294
147 177 9438
147 178 5004
147 179 3099
147 182 4390
147 185 165
147 186 9992
147 188 6051
148 149 9188
148 150 8646
148 151 4752
148 153 7360
148 155 3703
148 158 442
148 163 1462
148 164 5512
148 167 1052
148 168 9599
148 169 1628
148 170 436
148 171 7510
148 172 3569
148 175 5551
148 178 5255
148 179 8260
148 180 4077
148 182 6877
148 183 6134
148 185 4229
148 187 64
148 188 7942
149 150 9825
149 151 5645
149 152 7802
149 156 9631
149 157 3048
149 160 1987
149 161 8127
149 162 3902
149 163 1118
149 169 2681
149 170 8068
149 171 3767
149 172 3345
149 174 220
149 178 7663
149 179 2955
149 180 5434
149 181 6093
149 185 5282
149 186 9209
149 187 781
149 189 4064
150 151 221
150 153 2445
150 156 827
150 163 2131
150 165 9706
150 167 3410
150 168 90
150 171 8943
150 174 8602
150 175 8605
150 176 2909
150 178 2441
150 183 3825
150 184 7521
150 186 4183
150 187 3447
150 188 2683
150 189 1699
151 152 4542
151 155 3975
151 156 6771
151 157 9747
151 158 8852
151 159 6633
151 161 2352
151 164 2628
151 166 5580
151 168 2761
151 169 9624
151 172 3386
151 175 7966
151 176 947
151 185 1167
151 189 4812
152 154 1741
152 156 7038
152 157 3520
152 159 6738
152 161 3375
152 163 8888
152 164 8313
152 165 2673
152 166 3629
152 167 3013
152 171 4313
152 176 6868
152 177 9386
152 181 8350
152 184 5855
152 185 6795
152 186 7267
152 189 7125
153 156 7264
153 159 8104
153 160 1078
153 161 612
153 163 7369
153 164 7479
153 170 7249
153 174 1426
153 175 6818
153 177 2205
153 178 2555
153 179 4092
153 181 8912
153 188 1322
153 189 5821
154 158 4183
154 160 1161
154 161 9101
154 163 7658
154 164 1079
154 166 9509
154 173 2225
154 176 3288
154 177 4557
154 179 1147
154 181 5425
154 183 4127
154 186 8667
154 187 8084
155 156 4005
155 158 5644
155 159 2266
155 166 5131
155 167 1249
155 168 82
155 170 53
155 172 6128
155 173 1538
155 175 8019
155 176 9313
155 178 6431
155 179 3572
155 180 9588
155 181 7030
155 182 3961
155 183 907
155 185 3176
155 188 9062
155 189 339
156 160 4519
156 161 6070
156 162 5818
156 163 9008
156 164 1828
156 165 2410
156 166 8744
156 168 4874
156 169 2591
156 170 4771
156 172 9992
156 174 9685
156 175 1079
156 176 7025
156 177 3553
156 179 3422
156 180 9170
156 183 1718
156 184 7242
156 185 832
156 189 9611
157 159 2275
157 161 6
157 162 8208
157 163 3055
157 164 5811
157 165 4271
157 169 9338
157 172 9517
157 173 8949
157 178 4882
157 179 420
157 188 2123
158 159 3049
158 160 2292
158 164 3788
158 167 6626
158 171 5621
158 172 8474
158 174 3430
158 177 8526
158 180 8948
158 181 3632
158 183 5391
158 184 9442
158 186 252
158 187 7726
158 189 7398
159 163 6738
159 165 1694
159 168 8534
159 169 5331
159 170 641
159 171 9486
159 172 2682
159 173 9763
159 174 6760
159 175 6024
159 176 3765
159 177 665
159 178 6924
159 179 5539
159 184 8178
159 185 2155
159 186 3032
159 187 2371
159 188 6066
159 189 7258
160 161 786
160 162 7120
160 164 3162
160 165 3254
160 167 8755
160 168 9718
160 169 194
160 170 3772
160 171 6782
160 172 401
160 173 6903
160 174 9967
160 176 6457
160 178 2177
160 180 6272
160 182 5658
160 183 4477
160 184 8563
160 186 8968
160 187 6958
161 164 522
161 165 3576
161 166 9229
161 168 1641
161 170 7089
161 171 1324
161 172 6340
161 173 8579
161 175 1542
161 176 4488
161 182 3361
161 184 333
161 186 2324
161 188 7658
162 165 8760
162 168 2353
162 169 2248
162 182 3678
162 183 686
162 184 766
162 185 6388
162 186 3081
162 187 6399
162 188 3386
163 166 5892
163 169 6725
163 172 3688
163 174 6425
163 180 3966
163 182 7910
163 183 8738
163 184 1086
163 186 4351
163 187 4394
164 166 6041
164 168 4069
164 169 6959
164 171 4481
164 175 9089
164 176 8274
164 177 1656
164 181 5447
164 182 9123
164 183 636
164 185 4182
164 186 3789
164 187 1951
164 188 9508
164 189 3195
165 167 7026
165 171 8429
165 172 2116
165 173 2237
165 174 2122
165 175 9458
165 176 508
165 177 7279
165 179 6159
165 181 9949
165 182 6863
165 186 3578
165 187 3929
165 189 5359
166 168 9881
166 169 5344
166 171 1417
166 172 8100
166 173 6216
166 174 8049
166 175 9940
166 177 3273
166 178 1591
166 179 7216
166 188 4734
167 169 9601
167 170 4635
167 174 7132
167 175 2250
167 176 867
167 181 3994
167 182 6306
167 184 5618
167 186 4449
167 189 9712
168 171 1624
168 172 3603
168 178 3545
168 179 357
168 181 4935
168 183 7796
168 184 8902
168 185 5048
168 186 5057
169 171 9883
169 172 8171
169 173 1852
169 174 6065
169 175 771
169 177 5311
169 178 8506
169 180 4389
169 181 3529
169 184 5796
169 185 703
169 186 600
169 188 6888
169 189 9992
170 171 2133
170 172 7851
170 173 1668
170 175 7997
170 179 2183
170 180 1526
170 181 4328
170 182 6252
170 185 3979
170 186 4072
170 188 1753
171 176 2899
171 178 6631
171 179 699
171 180 7476
171 184 4831
171 185 7686
171 186 5420
172 178 4822
172 180 4954
172 181 2926
172 182 5263
172 185 5364
172 187 7319
172 189 1745
173 175 3070
173 177 2542
173 178 8492
173 180 9997
173 183 5358
173 185 5743
173 189 3472
174 176 3971
174 177 6257
174 179 6825
174 180 5532
174 183 5575
174 186 1772
174 189 9729
175 179 8271
175 180 9899
175 181 2263
175 182 4388
175 183 1024
175 184 60
175 186 2953
175 188 4612
175 189 1526
176 177 6073
176 179 486
176 182 1450
176 184 1004
176 185 5439
176 186 6721
176 187 1715
177 182 7708
177 183 618
177 184 8062
177 185 6766
177 186 739
177 188 2197
177 189 535
178 181 8423
178 182 9589
178 183 5040
178 186 8511
178 187 5460
178 188 7882
179 183 6845
179 185 1450
179 189 5216
180 181 5749
180 184 8635
180 186 4991
180 187 4532
180 188 313
181 185 4763
181 186 7309
181 187 7887
181 188 3959
182 183 3665
182 185 1776
182 186 9008
183 184 634
183 186 5974
183 187 8411
183 188 4231
184 185 2241
185 186 4245
185 189 3881
186 188 3335
